date,US,Germany,UK,Canada,Australia
03/13/12,1395.95,6995.91,5955.91,12537.70,4247.62
03/12/12,1371.09,6901.35,5892.75,12428.00,4196.69
03/09/12,1370.87,6880.21,5887.49,12503.60,4211.99
03/08/12,1365.91,6834.54,5859.73,12461.90,4180.00
03/07/12,1352.63,6671.11,5791.41,12350.20,4152.80
03/06/12,1343.36,6633.11,5765.80,12298.60,4192.80
03/05/12,1364.33,6866.46,5874.82,12524.00,4253.50
03/02/12,1369.63,6921.37,5911.13,12643.80,4273.10
03/01/12,1374.09,6941.77,5931.25,12723.50,4263.80
02/29/12,1365.68,6856.08,5871.51,12644.00,4290.00
02/28/12,1372.18,6887.63,5927.91,12740.50,4270.70
02/27/12,1367.59,6849.60,5915.55,12700.40,4268.40
02/24/12,1365.74,6864.43,5935.13,12725.80,4306.78
02/23/12,1363.46,6809.46,5937.89,12731.30,4288.00
02/22/12,1357.66,6843.87,5916.55,12701.30,4291.40
02/21/12,1362.21,6908.18,5928.20,12623.40,4288.10
02/17/12,1361.23,6848.03,5905.07,12458.30,4195.88
02/16/12,1358.04,6751.96,5885.38,12485.60,4194.50
02/15/12,1343.23,6757.94,5892.16,12362.00,4241.70
02/14/12,1350.50,6728.19,5899.87,12354.50,4242.50
02/13/12,1351.77,6738.47,5905.70,12398.70,4279.80
02/10/12,1342.64,6692.96,5852.39,12389.40,4245.33
02/09/12,1351.95,6788.80,5895.47,12497.90,4280.20
02/08/12,1349.96,6748.76,5875.93,12521.00,4283.70
02/07/12,1347.05,6754.20,5890.26,12512.40,4270.20
02/06/12,1344.33,6764.83,5892.20,12559.90,4290.60
02/03/12,1344.90,6766.67,5901.07,12577.30,4251.17
02/02/12,1325.54,6655.63,5796.07,12553.50,4271.90
02/01/12,1324.09,6616.64,5790.72,12517.70,4242.40
01/31/12,1312.41,6458.91,5681.61,12452.20,4258.30
01/30/12,1313.01,6444.45,5671.09,12436.40,4269.40
01/27/12,1316.33,6511.98,5733.45,12466.50,4288.37
01/26/12,1318.43,6539.85,5795.20,12464.30,4277.40
01/25/12,1326.06,6421.85,5723.00,12539.20,4271.34
01/24/12,1314.65,6419.22,5751.90,12395.20,4227.30
01/23/12,1316.00,6436.62,5782.56,12521.70,4229.00
01/20/12,1315.38,6404.39,5728.55,12397.10,4239.63
01/19/12,1314.50,6416.26,5741.15,12380.70,4221.70
01/18/12,1308.04,6354.57,5702.37,12327.50,4228.60
01/17/12,1293.67,6332.93,5693.95,12232.80,4215.40
01/13/12,1289.09,6143.08,5636.64,12231.10,4195.89
01/12/12,1295.50,6179.21,5662.42,12274.30,4190.70
01/11/12,1292.48,6152.34,5670.82,12260.90,4190.60
01/10/12,1292.08,6162.98,5696.70,12270.70,4161.10
01/09/12,1280.70,6017.23,5612.26,12196.70,4114.50
01/06/12,1277.81,6057.92,5649.68,12188.60,4108.50
01/05/12,1281.06,6095.99,5624.26,12237.40,4141.00
01/04/12,1277.30,6111.55,5668.45,12226.50,4178.40
01/03/12,1277.06,6166.57,5699.91,12208.40,4123.90
12/30/11,1257.60,5898.35,5572.28,11955.10,4056.60
12/29/11,1263.02,5848.78,5566.77,11841.70,4077.50
12/28/11,1249.64,5771.27,5507.40,11728.40,4080.70
12/27/11,1265.43,5889.76,5512.70,11926.70,4139.40
12/23/11,1265.33,5878.93,5512.70,11926.70,4140.40
12/22/11,1254.00,5852.18,5456.97,11876.50,4103.80
12/21/11,1243.72,5791.53,5389.74,11753.50,4134.20
12/20/11,1241.30,5847.03,5419.60,11716.90,4084.30
12/19/11,1205.35,5670.71,5364.99,11539.70,4058.50
12/16/11,1219.66,5701.78,5387.34,11635.40,4159.20
12/15/11,1215.75,5730.62,5400.85,11504.40,4142.70
12/14/11,1211.82,5675.14,5366.80,11543.00,4178.80
12/13/11,1225.73,5774.26,5490.15,11759.90,4183.10
12/12/11,1236.47,5785.43,5427.86,11907.90,4234.80
12/09/11,1255.19,5986.71,5529.21,12034.80,4203.00
12/08/11,1234.35,5874.44,5483.77,11951.80,4259.60
12/07/11,1261.01,5994.73,5546.91,12148.70,4289.30
12/06/11,1258.47,6028.82,5568.72,12081.30,4277.30
12/05/11,1257.08,6106.09,5567.96,12119.30,4316.70
12/02/11,1244.28,6080.68,5552.29,12075.10,4288.00
12/01/11,1244.58,6035.88,5489.34,12113.30,4225.50
11/30/11,1246.96,6088.84,5505.42,12204.10,4158.40
11/29/11,1195.19,5799.91,5337.00,11732.50,4099.50
11/28/11,1192.55,5745.33,5312.76,11640.20,4065.60
11/25/11,1158.67,5492.87,5164.65,11462.10,3984.30
11/23/11,1161.79,5457.77,5139.78,11571.70,4050.70
11/22/11,1188.04,5537.39,5206.82,11795.20,4125.50
11/21/11,1192.98,5606.00,5222.60,11784.70,4147.40
11/18/11,1215.65,5800.24,5362.94,11892.40,4177.00
11/17/11,1216.13,5850.17,5423.14,11915.40,4238.80
11/16/11,1236.91,5913.36,5509.02,12174.40,4246.20
11/15/11,1257.81,5933.14,5517.44,12229.30,4293.00
11/14/11,1251.78,5985.02,5519.04,12224.20,4297.00
11/10/11,1239.70,5867.81,5444.82,12108.90,4245.80
11/09/11,1229.10,5829.54,5460.38,12156.20,4305.40
11/08/11,1275.92,5961.44,5567.34,12488.90,4312.90
11/07/11,1261.12,5928.68,5510.82,12462.00,4282.20
11/04/11,1253.23,5966.16,5527.16,12408.30,4281.10
11/03/11,1261.15,6133.18,5545.64,12468.40,4171.80
11/02/11,1237.90,5965.63,5484.10,12241.80,4184.60
11/01/11,1218.28,5834.51,5421.57,12115.10,4232.90
10/31/11,1253.30,6141.34,5544.22,12252.10,4298.10
10/28/11,1285.09,6346.19,5702.24,12519.50,4353.30
10/27/11,1284.59,6337.84,5713.82,12465.40,4348.20
10/26/11,1242.00,6016.07,5553.24,12186.10,4242.50
10/25/11,1229.05,6046.75,5525.54,12109.80,4227.90
10/24/11,1254.19,6055.27,5548.06,12162.30,4255.00
10/21/11,1238.25,5970.96,5488.65,11949.50,4141.90
10/20/11,1215.39,5766.48,5384.68,11830.30,4144.90
10/19/11,1209.88,5913.53,5450.49,11849.50,4213.70
10/18/11,1225.38,5877.41,5410.35,12053.10,4186.90
10/17/11,1200.86,5859.43,5436.70,11923.00,4275.40
10/14/11,1224.58,5967.20,5466.36,12081.70,4205.60
10/13/11,1203.66,5914.84,5403.38,11911.90,4244.50
10/12/11,1207.25,5994.47,5441.80,12030.00,4204.30
10/11/11,1195.54,5865.01,5395.70,11875.50,4227.60
10/07/11,1155.46,5675.70,5303.40,11588.40,4162.90
10/06/11,1164.97,5645.25,5291.26,11780.10,4069.90
10/05/11,1144.03,5473.03,5102.17,11457.20,3926.50
10/04/11,1123.95,5216.71,4944.44,11177.90,3872.10
10/03/11,1099.23,5376.70,5075.50,11251.80,3897.00
09/30/11,1131.42,5502.02,5128.48,11623.80,4008.60
09/29/11,1160.40,5639.58,5196.84,11686.30,4008.30
09/28/11,1151.06,5578.42,5217.63,11585.90,4039.50
09/27/11,1175.38,5628.44,5294.05,11821.10,4004.60
09/26/11,1162.95,5345.56,5089.37,11707.20,3863.90
09/23/11,1136.43,5196.56,5066.81,11462.90,3903.20
09/22/11,1129.56,5164.21,5041.61,11562.50,3964.90
09/21/11,1166.76,5433.80,5288.41,11955.00,4071.80
09/20/11,1202.09,5571.68,5363.71,12209.90,4040.20
09/19/11,1204.09,5415.91,5259.56,12172.00,4081.50
09/16/11,1216.01,5573.51,5368.41,12263.70,4149.40
09/15/11,1209.11,5508.24,5337.54,12424.80,4071.70
09/14/11,1188.68,5340.19,5227.02,12293.40,4005.80
09/13/11,1172.87,5166.36,5174.25,12205.50,4072.70
09/12/11,1162.27,5072.33,5129.62,12148.80,4038.50
09/09/11,1154.23,5189.93,5214.65,12387.50,4194.70
09/08/11,1185.90,5408.46,5340.38,12684.00,4188.00
09/07/11,1198.62,5405.53,5318.59,12720.60,4183.40
09/06/11,1165.24,5193.97,5156.84,12518.50,4075.50
09/02/11,1173.97,5538.33,5292.03,12602.40,4242.90
09/01/11,1204.42,5730.63,5418.65,12700.70,4307.50
08/31/11,1218.89,5784.85,5394.53,12768.70,4296.50
08/30/11,1212.92,5643.92,5268.66,12634.70,4269.20
08/29/11,1210.08,5670.07,5129.92,12504.90,4263.30
08/26/11,1176.80,5537.48,5129.92,12327.50,4200.00
08/25/11,1159.27,5584.14,5131.10,12284.30,4212.80
08/24/11,1177.60,5681.08,5205.85,12343.80,4167.60
08/23/11,1162.35,5532.38,5129.42,12338.30,4173.40
08/22/11,1123.82,5473.78,5095.30,12068.40,4082.30
08/19/11,1123.53,5480.00,5040.76,12007.50,4101.90
08/18/11,1140.65,5602.80,5092.23,12186.70,4251.20
08/17/11,1193.89,5948.94,5331.60,12579.60,4303.90
08/16/11,1192.76,5994.90,5357.63,12530.70,4247.30
08/15/11,1204.49,6022.24,5350.58,12683.60,4282.90
08/12/11,1178.81,5997.74,5320.03,12542.20,4172.60
08/11/11,1172.64,5797.66,5162.83,12539.80,4140.80
08/10/11,1120.76,5613.42,5007.16,12198.90,4141.30
08/09/11,1172.53,5917.08,5164.92,12109.30,4034.80
08/08/11,1119.46,5923.27,5068.95,11671.00,3986.10
08/05/11,1199.38,6236.16,5246.99,12162.20,4105.40
08/04/11,1200.07,6414.76,5393.14,12380.10,4276.50
08/03/11,1260.34,6640.59,5584.51,12816.00,4332.80
08/02/11,1254.05,6796.75,5718.39,12752.30,4433.60
08/01/11,1286.94,6953.98,5774.43,12945.60,4497.80
07/29/11,1292.28,7158.77,5815.19,12945.60,4424.60
07/28/11,1300.67,7190.06,5873.21,13047.80,4463.80
07/27/11,1304.89,7252.68,5856.58,13032.70,4537.40
07/26/11,1331.94,7349.45,5929.73,13300.60,4573.30
07/25/11,1337.43,7344.54,5925.26,13436.00,4530.40
07/22/11,1345.02,7326.39,5935.02,13494.60,4602.90
07/21/11,1343.80,7290.14,5899.89,13434.30,4556.00
07/20/11,1325.84,7221.36,5853.82,13340.80,4549.70
07/19/11,1326.73,7192.67,5789.99,13332.90,4468.10
07/18/11,1305.44,7107.92,5752.81,13254.10,4472.00
07/15/11,1316.14,7220.12,5843.66,13299.50,4473.50
07/14/11,1308.87,7214.74,5846.95,13252.90,4490.70
07/13/11,1317.72,7267.87,5906.43,13324.90,4514.80
07/12/11,1313.64,7174.14,5868.96,13234.10,4495.40
07/11/11,1319.49,7230.25,5929.16,13179.80,4582.30
07/08/11,1343.80,7402.73,5990.58,13371.70,4654.70
07/07/11,1353.22,7471.44,6054.55,13406.00,4605.50
07/06/11,1339.22,7431.19,6002.92,13403.10,4605.00
07/05/11,1337.88,7439.44,6024.03,13425.30,4598.10
07/01/11,1339.67,7419.44,5989.76,13300.90,4591.20
06/30/11,1320.64,7376.24,5945.71,13300.90,4608.00
06/29/11,1307.41,7294.14,5855.95,13188.90,4529.50
06/28/11,1296.67,7170.43,5766.88,13105.00,4474.30
06/27/11,1280.10,7107.90,5722.34,12966.50,4461.80
06/24/11,1268.45,7121.38,5697.72,12908.90,4508.10
06/23/11,1283.50,7149.44,5674.38,12979.60,4500.50
06/22/11,1287.14,7278.19,5772.99,13060.60,4532.60
06/21/11,1295.52,7285.51,5775.31,13063.30,4508.20
06/20/11,1278.36,7150.21,5693.39,12857.70,4451.70
06/17/11,1271.50,7164.05,5714.94,12790.00,4484.90
06/16/11,1267.64,7110.20,5698.81,12853.10,4479.20
06/15/11,1265.42,7115.08,5742.55,12972.00,4566.80
06/14/11,1287.87,7204.79,5803.13,13097.80,4585.00
06/13/11,1271.83,7085.14,5773.46,13084.00,4562.10
06/10/11,1270.98,7069.90,5765.80,13084.00,4562.10
06/09/11,1289.00,7159.66,5856.34,13255.70,4549.60
06/08/11,1279.56,7060.23,5808.89,13183.80,4536.80
06/07/11,1284.94,7103.25,5863.16,13517.90,4566.30
06/06/11,1286.17,7084.57,5863.16,13517.90,4569.10
06/03/11,1300.16,7109.03,5855.01,13517.90,4583.10
06/02/11,1312.94,7074.12,5847.92,13519.50,4600.40
06/01/11,1314.55,7217.43,5989.99,13797.60,4707.30
05/31/11,1345.20,7293.69,5989.99,13797.60,4708.30
05/27/11,1331.10,7163.47,5938.87,13797.60,4684.00
05/26/11,1325.69,7114.09,5880.99,13751.50,4660.20
05/25/11,1320.47,7170.94,5870.14,13751.50,4584.70
05/24/11,1316.28,7150.66,5858.41,13595.10,4628.80
05/23/11,1317.37,7121.52,5835.89,13652.30,4643.00
05/20/11,1333.27,7266.82,5948.49,13652.30,4732.20
05/19/11,1343.60,7358.23,5955.99,13607.30,4756.40
05/18/11,1340.68,7303.53,5923.49,13607.30,4693.70
05/17/11,1328.98,7256.65,5861.00,13441.10,4683.90
05/16/11,1329.47,7387.54,5923.69,13391.40,4650.00
05/13/11,1337.77,7403.31,5925.87,13377.20,4711.40
05/12/11,1348.65,7443.95,5944.96,13389.40,4696.10
05/11/11,1342.08,7495.05,5976.00,13419.70,4780.20
05/10/11,1357.16,7501.52,6018.89,13642.10,4725.80
05/09/11,1346.29,7410.52,5942.69,13677.10,4756.80
05/06/11,1340.20,7492.25,5976.77,13566.60,4743.00
05/05/11,1335.10,7376.96,5919.98,13455.40,4740.10
05/04/11,1347.32,7500.70,6082.88,13692.40,4784.60
05/03/11,1356.62,7527.64,6069.90,13934.50,4825.30
05/02/11,1361.22,7514.46,6069.90,13944.80,4823.20
04/29/11,1363.61,7514.46,6069.90,13944.80,4823.20
04/28/11,1360.48,7404.95,6069.90,13892.60,4872.90
04/27/11,1355.66,7356.51,6069.36,13909.10,4913.80
04/26/11,1347.24,7295.49,6018.30,13907.30,4913.80
04/25/11,1335.25,7295.49,6018.30,13972.00,4913.80
04/21/11,1337.38,7295.49,6018.30,13972.00,4913.80
04/20/11,1330.36,7039.31,5896.87,13736.80,4793.30
04/19/11,1312.62,7039.31,5896.87,13736.80,4793.30
04/18/11,1305.14,7026.85,5870.08,13702.30,4861.90
04/15/11,1319.68,7178.29,5996.01,13799.10,4852.10
04/14/11,1314.52,7146.56,5963.80,13821.80,4884.20
04/13/11,1314.41,7177.97,6010.44,13833.60,4911.00
04/12/11,1314.16,7102.91,5964.47,13801.40,4898.70
04/11/11,1324.46,7204.86,6053.44,13996.90,4971.20
04/08/11,1328.17,7217.02,6055.75,14208.40,4940.60
04/07/11,1333.51,7178.78,6007.37,14107.80,4908.10
04/06/11,1335.54,7215.11,6041.13,14202.70,4912.90
04/05/11,1332.63,7175.31,6007.06,14270.50,4900.10
04/04/11,1332.87,7175.33,6016.98,14218.40,4886.80
04/01/11,1332.41,7179.81,6009.92,14130.20,4861.80
03/31/11,1325.83,7041.31,5908.76,14116.10,4837.90
03/30/11,1328.26,7057.15,5948.30,14083.60,4822.20
03/29/11,1319.44,6934.44,5932.17,13930.40,4755.80
03/28/11,1310.19,6938.63,5904.49,13892.70,4733.60
03/25/11,1313.80,6946.36,5900.76,14039.40,4742.60
03/24/11,1309.66,6933.58,5880.87,14029.40,4699.60
03/23/11,1297.54,6804.45,5795.88,14087.20,4652.40
03/22/11,1293.77,6780.97,5762.71,14000.00,4643.40
03/21/11,1298.38,6816.12,5786.09,14013.70,4642.80
03/18/11,1279.20,6664.40,5718.13,13789.60,4626.40
03/17/11,1273.72,6656.88,5696.11,13746.20,4555.30
03/16/11,1256.88,6513.84,5598.23,13524.80,4558.20
03/15/11,1281.87,6647.66,5695.28,13547.00,4528.70
03/14/11,1296.39,6866.63,5775.24,13619.20,4626.40
03/11/11,1304.28,6981.49,5828.67,13674.30,4644.80
03/10/11,1295.11,7063.09,5845.29,13638.60,4686.70
03/09/11,1320.02,7131.80,5937.30,13884.70,4761.60
03/08/11,1321.82,7164.75,5974.76,14013.00,4804.90
03/07/11,1310.13,7161.93,5973.78,14092.40,4794.40
03/04/11,1321.15,7178.90,5990.39,14252.80,4851.60
03/03/11,1330.97,7225.96,6005.09,14214.70,4821.70
03/02/11,1308.44,7181.12,5914.89,14144.00,4806.70
03/01/11,1306.33,7223.30,5935.76,14122.90,4816.20
02/28/11,1327.22,7272.32,5994.01,14136.50,4838.80
02/25/11,1319.88,7185.17,6001.20,14052.10,4839.40
02/24/11,1306.10,7130.50,5919.98,13867.30,4805.60
02/23/11,1307.40,7194.60,5923.53,13956.20,4839.10
02/22/11,1315.44,7318.35,5996.76,13963.70,4848.60
02/18/11,1343.01,7426.81,6082.99,14123.10,4922.90
02/17/11,1340.43,7405.51,6087.38,14136.20,4929.30
02/16/11,1336.32,7414.30,6085.27,14059.20,4933.00
02/15/11,1328.01,7400.04,6037.08,13929.40,4922.90
02/14/11,1332.32,7396.63,6060.09,13910.80,4936.50
02/11/11,1329.15,7371.20,6062.90,13766.80,4891.70
02/10/11,1321.87,7340.28,6020.01,13840.60,4908.50
02/09/11,1320.88,7320.90,6052.29,13784.30,4902.00
02/08/11,1324.57,7323.24,6091.33,13892.50,4899.20
02/07/11,1319.05,7283.62,6051.03,13811.90,4877.40
02/04/11,1310.87,7216.21,5997.38,13791.90,4859.80
02/03/11,1307.10,7193.68,5983.34,13841.40,4825.30
02/02/11,1304.03,7183.67,6000.07,13680.30,4803.30
02/01/11,1307.59,7184.27,5957.82,13712.60,4769.80
01/31/11,1286.12,7077.48,5862.94,13552.00,4759.90
01/28/11,1276.34,7102.80,5881.37,13437.60,4758.10
01/27/11,1299.54,7155.58,5965.08,13410.20,4803.00
01/26/11,1296.63,7127.35,5969.21,13465.80,4810.90
01/25/11,1291.18,7059.01,5917.71,13259.60,4810.90
01/24/11,1290.84,7067.77,5943.85,13347.60,4789.90
01/21/11,1283.35,7062.42,5896.25,13258.60,4755.40
01/20/11,1280.26,7024.27,5867.91,13331.30,4777.70
01/19/11,1281.92,7082.76,5976.70,13439.00,4821.30
01/18/11,1295.02,7143.45,6056.43,13559.20,4804.60
01/14/11,1293.24,7075.70,6002.07,13464.10,4802.80
01/13/11,1283.76,7075.11,6023.88,13401.50,4790.10
01/12/11,1285.96,7068.78,6050.72,13460.20,4737.80
01/11/11,1274.48,6941.57,6014.03,13401.00,4718.50
01/10/11,1269.75,6857.06,5956.30,13245.10,4709.90
01/07/11,1271.50,6947.84,5984.33,13272.30,4701.20
01/06/11,1273.85,6981.39,6019.51,13311.70,4717.80
01/05/11,1276.56,6939.82,6043.86,13396.00,4718.70
01/04/11,1270.20,6975.35,6013.87,13402.30,4739.90
01/03/11,1271.89,6989.74,5899.94,13443.20,4758.20
12/31/10,1257.64,6914.19,5899.94,13443.20,4758.20
12/30/10,1257.88,6914.19,5971.01,13434.40,4787.90
12/29/10,1259.78,6995.47,5996.36,13449.20,4777.50
12/28/10,1258.51,6972.10,6008.92,13383.20,4768.80
12/27/10,1257.54,6970.73,6008.92,13383.20,4777.30
12/23/10,1256.77,7057.69,5996.07,13371.20,4794.20
12/22/10,1258.84,7067.92,5983.49,13380.70,4780.20
12/21/10,1254.60,7077.99,5951.80,13365.20,4775.00
12/20/10,1247.08,7018.60,5891.61,13193.30,4742.50
12/17/10,1243.91,6982.45,5871.75,13201.50,4763.10
12/16/10,1242.87,7024.40,5881.12,13181.20,4783.60
12/15/10,1235.23,7016.37,5882.18,13229.10,4764.20
12/14/10,1241.59,7027.40,5891.21,13280.10,4766.40
12/13/10,1240.46,7029.39,5860.75,13295.90,4760.20
12/10/10,1240.40,7006.17,5812.95,13239.50,4745.90
12/09/10,1233.00,6964.16,5807.96,13166.90,4740.10
12/08/10,1228.28,6975.87,5794.53,13152.00,4702.20
12/07/10,1223.75,7001.91,5808.45,13250.70,4726.40
12/06/10,1223.12,6954.38,5770.28,13276.00,4691.80
12/03/10,1224.71,6947.72,5745.32,13179.00,4694.20
12/02/10,1221.53,6957.61,5767.56,13163.50,4688.00
12/01/10,1206.07,6866.63,5642.50,13148.40,4604.10
11/30/10,1180.55,6688.49,5528.27,12952.90,4581.40
11/29/10,1187.76,6697.97,5550.95,12895.70,4615.40
11/26/10,1189.40,6848.98,5668.70,12892.70,4598.30
11/24/10,1198.35,6823.80,5657.10,12902.00,4595.90
11/23/10,1180.73,6705.00,5581.28,12793.80,4578.60
11/22/10,1197.84,6822.05,5680.83,12929.00,4640.20
11/19/10,1199.73,6843.55,5732.83,12956.30,4629.20
11/18/10,1196.69,6832.11,5768.71,12870.00,4650.50
11/17/10,1178.59,6700.07,5692.56,12657.80,4625.20
11/16/10,1178.34,6663.24,5681.90,12602.20,4677.30
11/15/10,1197.75,6790.17,5820.41,12735.40,4698.70
11/12/10,1199.21,6734.61,5796.87,12749.20,4692.70
11/10/10,1218.71,6719.84,5816.94,12942.60,4704.80
11/09/10,1213.40,6787.81,5875.19,12916.60,4736.20
11/08/10,1223.25,6750.50,5849.96,13052.50,4769.40
11/05/10,1225.85,6754.20,5875.35,12925.10,4800.60
11/04/10,1221.06,6734.69,5862.79,12878.80,4745.30
11/03/10,1197.96,6617.80,5748.97,12671.10,4722.60
11/02/10,1193.57,6654.31,5757.43,12681.40,4701.40
11/01/10,1184.38,6604.86,5694.62,12664.80,4698.50
10/29/10,1183.26,6601.37,5675.16,12676.20,4661.60
10/28/10,1183.78,6595.28,5677.89,12564.10,4684.90
10/27/10,1182.45,6568.00,5646.02,12567.30,4648.10
10/26/10,1185.64,6613.80,5707.30,12684.70,4687.80
10/25/10,1185.62,6639.21,5751.98,12663.60,4710.00
10/22/10,1183.08,6605.84,5741.37,12601.20,4648.20
10/21/10,1180.26,6611.01,5757.86,12599.20,4622.90
10/20/10,1178.17,6524.55,5728.93,12649.90,4624.90
10/19/10,1165.90,6490.69,5703.89,12570.50,4655.70
10/18/10,1184.71,6516.63,5742.52,12668.00,4651.90
10/15/10,1176.19,6492.30,5703.37,12609.10,4689.00
10/14/10,1173.81,6455.27,5727.21,12619.70,4699.10
10/13/10,1178.10,6434.52,5747.35,12673.30,4619.90
10/12/10,1169.77,6304.57,5661.59,12575.60,4618.20
10/08/10,1165.15,6291.67,5657.61,12535.60,4681.40
10/07/10,1158.06,6276.25,5662.13,12445.90,4691.30
10/06/10,1159.97,6270.73,5681.39,12501.70,4686.80
10/05/10,1160.75,6215.83,5635.76,12498.00,4606.90
10/04/10,1137.03,6134.21,5555.97,12322.90,4625.30
10/01/10,1146.24,6211.34,5592.90,12363.10,4579.20
09/30/10,1141.20,6229.02,5548.62,12368.70,4582.90
09/29/10,1144.73,6246.92,5569.27,12382.80,4645.00
09/28/10,1147.70,6276.09,5578.44,12278.90,4669.80
09/27/10,1142.16,6278.89,5573.42,12190.60,4675.40
09/24/10,1148.67,6298.30,5598.48,12204.90,4601.90
09/23/10,1124.83,6184.71,5547.08,12101.80,4633.60
09/22/10,1134.28,6208.33,5551.91,12147.30,4625.20
09/21/10,1139.78,6275.98,5576.19,12170.60,4617.50
09/20/10,1142.71,6294.58,5602.54,12234.50,4631.30
09/17/10,1125.59,6209.76,5508.45,12164.60,4638.90
09/16/10,1124.66,6249.65,5540.14,12173.40,4605.30
09/15/10,1125.07,6261.87,5555.56,12144.80,4661.50
09/14/10,1121.10,6275.41,5567.41,12193.00,4626.50
09/13/10,1121.90,6261.68,5565.53,12149.90,4636.40
09/10/10,1109.55,6214.77,5501.64,12097.10,4560.30
09/09/10,1104.18,6221.52,5494.16,12033.50,4589.90
09/08/10,1098.87,6164.44,5429.74,12042.30,4579.20
09/07/10,1091.84,6117.89,5407.82,12102.00,4551.00
09/03/10,1104.51,6134.62,5428.15,12144.90,4541.20
09/02/10,1090.10,6083.85,5371.04,12111.10,4541.50
09/01/10,1080.29,6083.90,5366.41,12003.80,4531.00
08/31/10,1049.33,5925.22,5225.22,11913.90,4475.90
08/30/10,1048.92,5912.41,5201.56,11895.50,4428.70
08/27/10,1064.59,5951.17,5201.56,11879.70,4370.10
08/26/10,1047.22,5912.58,5155.84,11653.20,4343.60
08/25/10,1055.33,5899.50,5109.40,11648.10,4333.40
08/24/10,1051.87,5935.44,5155.95,11557.40,4344.70
08/23/10,1067.36,6010.91,5234.84,11718.60,4381.70
08/20/10,1071.69,6005.16,5195.28,11722.10,4430.90
08/19/10,1075.63,6075.13,5211.29,11710.20,4433.40
08/18/10,1094.16,6186.31,5302.87,11781.10,4471.00
08/17/10,1092.54,6206.40,5350.55,11728.60,4480.20
08/16/10,1079.38,6110.57,5276.10,11552.80,4459.30
08/13/10,1079.25,6110.41,5275.44,11528.30,4459.60
08/12/10,1083.61,6135.17,5266.06,11523.60,4417.00
08/11/10,1089.47,6154.07,5245.21,11582.20,4392.00
08/10/10,1121.06,6286.25,5376.41,11838.30,4486.90
08/09/10,1127.79,6351.60,5410.52,11863.60,4563.30
08/06/10,1121.64,6259.63,5332.39,11800.00,4566.10
08/05/10,1125.81,6333.58,5365.78,11774.80,4553.30
08/04/10,1127.24,6331.33,5386.16,11845.00,4568.40
08/03/10,1120.46,6307.91,5396.48,11782.60,4561.50
08/02/10,1125.86,6292.13,5397.11,11713.40,4564.90
07/30/10,1101.60,6147.97,5258.02,11713.40,4493.50
07/29/10,1101.53,6134.70,5313.95,11728.60,4496.20
07/28/10,1106.13,6178.94,5319.68,11696.60,4510.30
07/27/10,1113.84,6207.31,5365.67,11716.70,4487.50
07/26/10,1115.01,6194.21,5351.12,11746.10,4508.80
07/23/10,1102.66,6166.34,5312.62,11714.20,4458.40
07/22/10,1093.67,6142.15,5313.81,11667.80,4451.20
07/21/10,1069.59,5990.38,5214.64,11513.30,4398.00
07/20/10,1083.48,5967.49,5139.46,11629.90,4423.70
07/19/10,1071.25,6009.11,5148.28,11543.50,4358.30
07/16/10,1064.88,6040.27,5158.85,11569.70,4422.70
07/15/10,1096.48,6149.36,5211.29,11741.80,4442.60
07/14/10,1095.17,6209.76,5253.52,11620.20,4462.40
07/13/10,1095.34,6191.13,5271.02,11672.80,4380.30
07/12/10,1078.75,6077.19,5167.02,11565.80,4409.90
07/09/10,1077.96,6065.24,5132.94,11570.50,4396.30
07/08/10,1070.25,6035.66,5105.45,11433.40,4356.70
07/07/10,1060.27,5992.86,5014.82,11397.30,4254.60
07/06/10,1028.06,5940.98,4965.00,11200.20,4276.10
07/02/10,1022.58,5834.15,4838.09,11196.10,4238.70
07/01/10,1027.37,5857.43,4805.75,11294.40,4237.50
06/30/10,1030.71,5965.52,4916.87,11294.40,4301.50
06/29/10,1041.24,5952.03,4914.22,11263.80,4345.70
06/28/10,1074.57,6157.22,5071.68,11607.00,4384.50
06/25/10,1076.76,6070.60,5046.47,11707.90,4413.00
06/24/10,1073.69,6115.48,5100.23,11670.20,4479.70
06/23/10,1092.04,6204.52,5178.52,11807.50,4486.10
06/22/10,1095.31,6269.04,5246.98,11797.90,4558.34
06/21/10,1113.20,6292.97,5299.11,11936.10,4612.60
06/18/10,1117.51,6216.98,5250.84,11927.60,4551.90
06/17/10,1116.04,6223.54,5253.89,11946.00,4527.30
06/16/10,1114.61,6190.91,5237.92,11921.00,4559.00
06/15/10,1115.23,6175.05,5217.82,11907.50,4505.00
06/14/10,1089.63,6125.00,5202.13,11667.30,4505.50
06/11/10,1091.60,6047.83,5163.68,11666.90,4505.50
06/10/10,1086.84,6056.59,5132.50,11635.90,4435.30
06/09/10,1055.69,5984.75,5085.86,11450.60,4385.30
06/08/10,1062.00,5868.55,5028.15,11517.20,4381.20
06/07/10,1050.47,5904.95,5069.06,11504.70,4325.90
06/04/10,1064.88,5938.88,5126.00,11569.60,4449.40
06/03/10,1102.83,6054.63,5211.18,11811.90,4486.00
06/02/10,1098.38,5981.20,5151.32,11780.70,4381.00
06/01/10,1070.71,5981.27,5163.30,11572.00,4413.10
05/28/10,1089.41,5946.18,5188.43,11671.40,4457.50
05/27/10,1103.06,5937.14,5195.17,11749.10,4379.20
05/26/10,1067.95,5758.02,5038.08,11543.90,4307.20
05/25/10,1074.03,5670.04,4940.68,11518.10,4265.30
